STIX ID,Type,Product/Service Name,Description,Short Description,Created,Modified,spec_version,x_mitre_is_subtechnique,x_mitre_parent_ref,x_mitre_aliases,External References,External ID,URL
products-service--9c2965aa-7989-4fd8-b3f7-3762a7840042,products-service,Investment Vehicle Services,"Services facilitating the creation and management of investment vehicles, allowing clients to engage in diversified investments through complex financial structures. These services typically involve wealth management, strategic investment planning, and administration of pooled investment funds.","Investment Vehicle Services provide clients with diversified, often complex financial structures for wealth management and strategic investment planning, which can introduce heightened AML/CFT risks by potentially obscuring beneficial ownership and facilitating layered transactions.",2025-05-13T07:47:20.078089+00:00,2025-05-13T07:47:20.078089+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0062"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0062""
  }
]",PS0062,https://framework.amltrix.com/services-products/PS0062
products-service--f10713dd-63b4-498a-bbd3-d1d2673efd3c,products-service,Real Estate Transaction Services,"Services provided by financial institutions, legal, and financial professionals to facilitate the buying, selling, renting, or exchanging of real estate properties. These services typically involve the management of funds and documentation, property conveyancing, due diligence, legal documentation, financing arrangements, and negotiations to ensure a legally compliant transfer or lease of ownership.","Real Estate Transaction Services encompass the coordination and management of funds, due diligence, and legal processes in property transactions, making them a prime target for money laundering through the concealment of illicit funds and complex ownership structures. This critical service therefore requires robust AML/CFT measures to detect and deter fraudulent or illicit use.",2025-05-13T07:47:20.078089+00:00,2025-05-13T07:47:20.078089+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0063"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0063""
  }
]",PS0063,https://framework.amltrix.com/services-products/PS0063
products-service--89f30792-cfde-4122-b285-0d356d66047e,products-service,Travel and Related Services,"Services encompass offerings provided by travel agencies and related businesses, including booking flights, accommodations, transportation, arranging tour packages, providing travel insurance, and assisting with visas and currency exchange. These services facilitate and enhance both leisure and business travel experiences.","Travel and related services involve arranging and managing transportation, accommodations, and related activities, offering multiple touchpoints across jurisdictions that can be exploited for laundering illicit funds. Their role in AML/CFT threat modeling is to highlight vulnerabilities in cross-border travel arrangements, financial transactions, and document facilitation that may disguise the origins or movement of illicit proceeds.",2025-05-13T07:47:20.078089+00:00,2025-05-13T07:47:20.078089+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0064"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0064""
  }
]",PS0064,https://framework.amltrix.com/services-products/PS0064
products-service--f7250c37-94fa-433e-bc09-2043c57210b3,products-service,Payment Processing Services,"Offerings that manage the technical, logistical, and financial aspects of transferring funds between parties, including transaction authorization, payment capture, and fund settlement. These services support electronic payments for both in-store and online channels, underpinning point-of-sale systems, payment gateways, and e-commerce transactions. They often include fraud prevention tools, transaction reporting, and support for various payment methods—such as credit cards, bank transfers, and digital wallets. Typically provided by financial institutions or specialized providers, they facilitate quick and efficient transactions across various use cases such as retail purchases and payroll.","Payment Processing Services facilitate the authorization, capture, and settlement of funds across various payment channels, while incorporating fraud prevention and transaction monitoring measures that help detect and mitigate money laundering and terrorist financing risks. Their integrated systems and reporting functions play a critical role in ensuring transparency and regulatory compliance within the payments landscape.",2025-05-13T07:47:20.078089+00:00,2025-05-13T07:47:20.078089+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0065"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0065""
  }
]",PS0065,https://framework.amltrix.com/services-products/PS0065
products-service--73edfa47-dbca-4a2b-9048-e3536191322b,products-service,Charity Registration Services,"Professional or legal services assisting organizations in registering as charities by guiding them through the legal, administrative, and regulatory processes to obtain charitable status.","Charity Registration Services provide legal and administrative support to organizations seeking charitable status, potentially offering criminals a means to obscure illicit funds under a philanthropic guise. Effective oversight and due diligence are critical to prevent exploitation for money laundering or terrorist financing purposes.",2025-05-13T07:47:20.078089+00:00,2025-05-13T07:47:20.078089+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0066"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0066""
  }
]",PS0066,https://framework.amltrix.com/services-products/PS0066
products-service--4945a59b-6c28-438f-b1f4-05323a219a10,products-service,Loan Services,"A financial service where lenders provide funds to individuals or organizations with the agreement that the amount will be repaid with interest over a specified time. This includes a variety of loan products such as personal, business, and mortgage loans, typically offered by banks, credit unions, and other financial institutions.","Loan Services offer various lending options (personal, business, and mortgage) that can be exploited for layering or integrating illicit funds, requiring robust due diligence and monitoring to identify suspicious activities and comply with AML/CFT regulations.",2025-05-13T07:47:20.078089+00:00,2025-05-13T07:47:20.078089+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0067"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0067""
  }
]",PS0067,https://framework.amltrix.com/services-products/PS0067
products-service--a9649111-5612-42c5-9de5-97883dd03980,products-service,Gambling Services,"A regulated service provided by licensed establishments or platforms, enabling individuals to participate in games of chance or place wagers for entertainment. This includes casino-style gambling (e.g., slot machines, electronic gaming machines, and table games), lotteries where participants purchase tickets for a chance to win prizes, online gambling platforms offering virtual casinos, poker rooms, sports betting, and the associated account management functions that enable deposits, withdrawals, and the purchase or redemption of chips or credits.","Gambling Services encompass licensed establishments or platforms allowing individuals to wager on games of chance or skill and manage associated accounts for deposits and withdrawals. In an AML/CFT context, these services present potential vulnerabilities due to the high volume and rapid turnover of funds, necessitating robust monitoring and regulatory measures to mitigate illicit financial activities.",2025-05-13T07:47:20.078089+00:00,2025-05-13T07:47:20.078089+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0069"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0069""
  }
]",PS0069,https://framework.amltrix.com/services-products/PS0069
products-service--49d31417-919a-49ea-85e5-719a0b75e2ce,products-service,Trade Documentation,"A service that involves the preparation and management of all necessary documents required for facilitating international trade. This includes handling commercial invoices, bills of lading, certificates of origin, and customs declarations.","Trade Documentation provides critical oversight of the paperwork (e.g., invoices, bills of lading, customs declarations) necessary for international trade, serving as an essential checkpoint to prevent and detect trade-based money laundering and other financial crimes.",2025-05-13T07:47:20.078089+00:00,2025-05-13T07:47:20.078089+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0070"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0070""
  }
]",PS0070,https://framework.amltrix.com/services-products/PS0070
products-service--c612dbe2-8ff5-43fc-84f9-5e6d5dc269a2,products-service,Margin Accounts for Securities Trading,"A specialized brokerage account enabling investors to borrow funds from the broker to purchase securities, allowing for leveraged trading opportunities.","Margin accounts for securities trading enable investors to borrow funds from brokers to purchase securities on margin, creating leveraged positions. In AML/CFT adversarial threat modelling, they can facilitate complex layering and rapid fund movements that obscure the source or ownership of illicit assets.",2025-05-13T07:47:20.078089+00:00,2025-05-13T07:47:20.078089+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0071"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0071""
  }
]",PS0071,https://framework.amltrix.com/services-products/PS0071
products-service--774acb5e-895a-4880-906f-2b8ac7225910,products-service,Workers' Compensation Insurance,"An insurance product that provides financial and medical benefits to employees who suffer work-related injuries or illnesses, while protecting employers from related lawsuits.","Workers’ Compensation Insurance provides legally mandated coverage for work-related injuries and illnesses, thereby safeguarding both employees’ financial and medical needs and employers’ liabilities; in an AML/CFT context, it typically carries lower risk but can still be misused through fraudulent claims or shell employer schemes.",2025-05-13T07:47:20.078089+00:00,2025-05-13T07:47:20.078089+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0033"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0033""
  }
]",PS0033,https://framework.amltrix.com/services-products/PS0033
products-service--0b522f95-d061-4864-bc57-8ca2061966d2,products-service,Foreign Investment Services,"Services provided by financial institutions and investment firms to facilitate the investment of capital into foreign markets and businesses, including advisory, fund management, and assistance with regulatory compliance across different jurisdictions.","Foreign Investment Services involve facilitating cross-border capital flows through advisory, fund management, and regulatory coordination, creating potential vulnerabilities for money laundering and terrorist financing if not properly monitored. Their inherently multi-jurisdictional nature demands rigorous due diligence, transaction monitoring, and compliance measures to mitigate AML/CFT risks.",2025-05-13T07:47:20.078089+00:00,2025-05-13T07:47:20.078089+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0034"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0034""
  }
]",PS0034,https://framework.amltrix.com/services-products/PS0034
products-service--4ca8de57-5538-49d5-bc34-76231bc431e1,products-service,Virtual Asset Exchange,"Digital platforms enabling individuals and businesses to buy, sell, trade, or exchange cryptocurrencies and other digital assets (including digital payment tokens) with fiat currency or other digital assets. These platforms typically provide user accounts or wallets, real-time trading interfaces, deposit and withdrawal functionalities, and robust security measures.","Virtual Asset Exchanges are digital platforms that allow users to buy, sell, or trade cryptocurrencies and other digital assets, making them potential points of vulnerability for illicit action due to high transaction volumes and cross-border functionality. They play a critical role in AML/CFT threat modelling by implementing compliance controls, monitoring transactions, and safeguarding customers’ funds.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0036"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0036""
  }
]",PS0036,https://framework.amltrix.com/services-products/PS0036
products-service--f3a7ec10-de36-4112-a9a4-e5eee586f82d,products-service,Online Financial Services,"Financial services delivered via digital platforms, encompassing online bank accounts, investment services, digital wallets, and payment processing. Users can access and manage their finances through internet-based portals and applications.","Online Financial Services comprise a broad spectrum of digitally delivered banking, investment, and payment solutions accessible through internet-based channels. While offering greater convenience and speed, their digital and often borderless nature also presents heightened vulnerabilities to money laundering and terrorist financing activities if not rigorously monitored.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0037"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0037""
  }
]",PS0037,https://framework.amltrix.com/services-products/PS0037
products-service--8379e5f8-0640-4cb4-8001-02712ba35467,products-service,Digital Wallets,"Software-based platforms that securely store users’ payment credentials and enable electronic transactions via mobile devices or computers. These wallets can support various payment methods, including credit cards, bank accounts, and cryptocurrencies, and may be offered as custodial or non-custodial solutions.","Digital wallets are software-based platforms that securely store users’ payment credentials and support various payment methods (e.g., credit cards, bank accounts, cryptocurrencies). In AML/CFT adversarial threat modeling, they present potential channels for concealing illicit funds or obscuring transaction trails, particularly when offered in non-custodial forms or supporting multiple currencies.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0075"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0075""
  }
]",PS0075,https://framework.amltrix.com/services-products/PS0075
products-service--b91346a5-24a5-4e33-85d7-ea0d79283756,products-service,Loan and Credit Facilities,"A comprehensive category of financial products offered by banks and other lenders for individuals or businesses, covering personal loans, mortgages, business and corporate loans, and lines of credit up to a specified limit. Borrowers typically repay these funds over time with interest, subject to varying rates, repayment terms, and eligibility criteria. Specialized options may include corporate lines of credit or term loans for expansions, operational costs, or capital investments.","Loan and Credit Facilities, ranging from personal loans to business credit lines, provide borrowers with funds that are repaid over time and can be tailored to diverse financial needs. In AML/CFT adversarial threat modeling, these facilities represent a potential avenue for illicit financial flows through falsified borrower credentials or misuse of credit structures, necessitating robust monitoring and due diligence.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0076"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0076""
  }
]",PS0076,https://framework.amltrix.com/services-products/PS0076
products-service--6fc55240-8bb1-4313-85d4-0858d6f9bb16,products-service,Trade Facilitation Services,"These services involve managing and supporting cross-border transactions, covering logistics, documentation, and regulatory compliance. Offerings can include customs brokerage, coordination of international shipments, financing solutions, and guidance on legal requirements. They may also extend to assistance within free zones, such as business licensing, customs procedures, and tax exemptions, to ensure the efficient and compliant movement of goods worldwide.","Trade Facilitation Services streamline and oversee cross-border transactions (including logistics, documentation, and regulatory compliance), potentially leveraging free zones and financing solutions, and in an AML/CFT context, they require robust oversight to mitigate risks related to illicit movement of funds and goods across international boundaries.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0077"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0077""
  }
]",PS0077,https://framework.amltrix.com/services-products/PS0077
products-service--5529c5fa-e640-4815-a704-a6bc0b43c37c,products-service,Options Trading,"A brokerage service allowing investors to buy and sell options contracts, granting the right but not the obligation to purchase or sell a security at a specified price within a set timeframe.","Options Trading is a derivative-based service that enables investors to engage in complex transactions—buying or selling rights to underlying securities at predetermined prices within specific timeframes. Its inherent flexibility and potential for rapid, high-volume trades make it relevant in AML/CFT threat modelling, where it can be misused for layering or obscuring illicit funds.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0078"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0078""
  }
]",PS0078,https://framework.amltrix.com/services-products/PS0078
products-service--d5795a09-e29b-4578-8f48-49aacfa4f9f3,products-service,Mail and Courier Services,"Services offered by postal and courier companies for the distribution, shipment, and delivery of letters, parcels, and packages domestically and internationally. These offerings often include various delivery speeds, tracking capabilities, and insurance options.","Mail and courier services provide domestic and international distribution of letters, parcels, and packages with varied speeds, tracking, and insurance options. Within AML/CFT threat modelling, these channels can be misused to covertly transport illicit proceeds, contraband, or fraudulent documents across borders.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0038"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0038""
  }
]",PS0038,https://framework.amltrix.com/services-products/PS0038
products-service--cf7d4891-48c4-42ca-abf6-13732ec62fd7,products-service,Crowdfunding Services,"Online services that enable individuals or organizations to raise funds for projects, ventures, or causes by collecting small contributions from large numbers of people, typically via the internet. These services offer tools for marketing, communication, and payment processing, facilitating connections between project creators and backers.","Crowdfunding services enable widespread, small-sum fundraising through online platforms, providing marketing, communication, and payment processing tools. In AML/CFT adversarial threat modeling, these services may be misused to launder or channel illicit funds under the guise of legitimate campaigns due to the decentralized nature and volume of micro-transactions involved.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0080"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0080""
  }
]",PS0080,https://framework.amltrix.com/services-products/PS0080
products-service--9a6401a6-a199-4640-b841-0ad7314476a1,products-service,Charitable Fundraising and Donation Services,"A range of professional or organizational offerings that facilitate the collection of funds for charitable causes, including traditional fundraising campaigns, events, and online donation platforms enabling individuals and businesses to contribute to nonprofit organizations.","Charitable Fundraising and Donation Services facilitate legitimate philanthropic contributions through a variety of channels but can be exploited to launder illicit funds or finance terrorism under the guise of charitable giving. Consequently, they necessitate stringent oversight, robust due diligence processes, and clear reporting structures within AML/CFT frameworks to mitigate misuse.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0081"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0081""
  }
]",PS0081,https://framework.amltrix.com/services-products/PS0081
products-service--6f66b557-9060-40ec-a802-52dc16ff7e8f,products-service,Commodities Trading Accounts,"Accounts offered by brokers or financial institutions enabling the buying and selling of raw materials and primary agricultural products. These accounts support various trading instruments, including futures, options, spot contracts, and high-value commodities such as gold and diamonds.","Commodities Trading Accounts facilitate trading in raw materials and high-value commodities, using various instruments like futures, options, and spot contracts. In AML/CFT adversarial threat modeling, they present unique vulnerabilities for money laundering and illicit financing due to complex and potentially opaque transactions involving valuable assets.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0039"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0039""
  }
]",PS0039,https://framework.amltrix.com/services-products/PS0039
products-service--a34cd367-60ef-44f9-b7f1-f1e69ad3c4ea,products-service,Superannuation Management Services,"A suite of offerings designed to manage retirement savings funds, particularly in Australia. These services include the administration of contributions, investment choices, and compliance requirements for accounts like Self-Managed Superannuation Funds (SMSFs), helping individuals maintain proper oversight of their retirement savings.","Superannuation Management Services oversee and administer retirement savings accounts, including SMSFs, ensuring compliance with contribution and investment regulations. In AML/CFT threat modeling, these services help avert misuse of retirement funds by implementing robust oversight and controls against illicit financial flows.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0085"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0085""
  }
]",PS0085,https://framework.amltrix.com/services-products/PS0085
products-service--50e33de8-5f87-44c1-9c7f-68a6372069e1,products-service,Islamic Banking Services,"Islamic Banking Services encompass financial offerings compliant with Sharia law, prohibiting interest (riba) and promoting ethical financial dealings. This includes profit-sharing investments (Mudarabah), joint ventures (Musharakah), leasing (Ijarah), and cost-plus financing (Murabaha), ensuring transparency, fairness, and mutual benefit for all parties involved.","Islamic Banking Services provide Sharia-compliant financial offerings prohibiting interest and emphasizing profit-sharing, transparency, and ethical dealings. In an AML/CFT adversarial context, their unique structures and reliance on profit-and-loss frameworks warrant careful oversight to prevent exploitation for illicit activities.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0086"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0086""
  }
]",PS0086,https://framework.amltrix.com/services-products/PS0086
products-service--2ed5e98d-8dc8-467a-82f0-e61e88d0b027,products-service,Peer-to-Peer Lending Platforms,"Online marketplaces that connect borrowers directly with individual or institutional lenders, offering loans without the traditional intermediary role of banks.","Peer-to-Peer Lending Platforms connect borrowers directly with lenders, bypassing traditional banking oversight and potentially introducing gaps in due diligence and transaction monitoring. Their decentralized nature and reliance on digital marketplaces can pose heightened AML/CFT risks if robust controls are not in place.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0041"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0041""
  }
]",PS0041,https://framework.amltrix.com/services-products/PS0041
products-service--d64db5db-c9c3-4646-96b7-657aa8bfcadd,products-service,Personal Checking Accounts,"A type of bank account that allows individuals to deposit and withdraw funds, write checks, and manage personal finances. These accounts typically offer features such as debit cards, online banking, and direct deposit capabilities.","Personal checking accounts enable individuals to deposit, withdraw, and manage personal funds through checks, debit cards, and online banking services. In the AML/CFT context, they can serve as conduits for layering or concealing illicit transactions, necessitating careful monitoring and risk controls to detect suspicious activity.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0089"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0089""
  }
]",PS0089,https://framework.amltrix.com/services-products/PS0089
products-service--0de027a8-4915-4a3f-9492-ce3f06a0b2aa,products-service,Safe Deposit Box Services,"A secure storage offering provided by financial institutions where customers can rent boxes to store valuables such as documents, jewelry, or precious metals. These services provide both security and confidentiality for depositors.","Safe Deposit Box Services offer secure, confidential storage for valuables (e.g., documents, jewelry, precious metals), making them attractive for legitimate protection needs but also presenting potential vulnerabilities in AML/CFT threats due to the privacy and reduced visibility of contents.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0090"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0090""
  }
]",PS0090,https://framework.amltrix.com/services-products/PS0090
products-service--dd6cc177-1ca6-40c6-896b-f3b856e139c6,products-service,Multi-Currency Swap Services,"Financial arrangements in which two parties exchange specified amounts of different currencies, along with corresponding interest payments, for a set term. These swaps help manage currency risk and facilitate cross-border investments or trade.","Multi-Currency Swap Services involve contractual exchanges of notable foreign currency sums and interest payments between two parties to hedge against currency risk and facilitate cross-border activities. From an AML/CFT perspective, these transactions can be exploited for obscuring illicit fund flows, necessitating stringent due diligence and monitoring.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0042"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0042""
  }
]",PS0042,https://framework.amltrix.com/services-products/PS0042
products-service--8b6407ee-dc40-4f70-ab11-c41e6b089329,products-service,Third-Party Payment Services,"Intermediary services facilitating financial transactions between buyers and sellers, offering settlement, invoicing, and integrated payment solutions across channels.","Third-party payment services act as intermediaries for financial transactions, offering settlement, invoicing, and integrated payment solutions across various channels. In the AML/CFT context, they can streamline legitimate commerce but also provide potential avenues for layering and obscuring transaction flows if not monitored with robust controls.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0043"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0043""
  }
]",PS0043,https://framework.amltrix.com/services-products/PS0043
products-service--3b310971-156b-4ec0-96a9-3fb2601cfdb5,products-service,Joint Bank Accounts,"A banking service that allows multiple individuals or authorized users to share ownership and manage a single account, commonly used by families, business partners, or other groups needing shared financial access.","Joint bank accounts enable multiple individuals to share ownership and transaction authority on a single account, potentially complicating the identification of beneficial owners and creating higher risks for obfuscating illicit fund flows if not monitored and managed properly.",2025-05-13T07:47:20.078799+00:00,2025-05-13T07:47:20.078799+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0091"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0091""
  }
]",PS0091,https://framework.amltrix.com/services-products/PS0091
products-service--a6f6acc8-5563-4555-a4c9-7a80c85d01ac,products-service,Escrow and Settlement Account Services,"A financial service where a third party or institution holds and regulates funds or assets on behalf of parties to a transaction, ensuring that agreed-upon terms or requirements are met. This includes specialized services for legal proceedings, such as handling retainer or settlement funds, as well as facilitating real estate and business transactions.","Escrow and Settlement Account Services hold and regulate funds or assets on behalf of parties to a transaction, ensuring that stipulated terms are met across various sectors including real estate and legal proceedings. In AML/CFT adversarial threat modelling, these services can be exploited to conceal sources or beneficiaries of illicit funds if not adequately monitored and controlled.",2025-05-13T07:47:20.079369+00:00,2025-05-13T07:47:20.079369+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0092"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0092""
  }
]",PS0092,https://framework.amltrix.com/services-products/PS0092
products-service--a7e0946c-cca7-457f-b437-74f1ef9acb0a,products-service,Superannuation Access Services,"Services that enable individuals to access or claim their superannuation funds through online platforms or specific programs under certain conditions, such as financial hardship or medical reasons. These offerings typically streamline the application process and assist users in managing their superannuation claims.","Superannuation Access Services provide streamlined platforms for individuals to claim or withdraw their retirement funds under specific conditions (e.g., hardship or medical reasons). In AML/CFT adversarial threat modelling, these services can be targeted through identity fraud or falsified claims, requiring robust eligibility verification and transaction monitoring to mitigate illicit fund movement.",2025-05-13T07:47:20.079369+00:00,2025-05-13T07:47:20.079369+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0093"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0093""
  }
]",PS0093,https://framework.amltrix.com/services-products/PS0093
products-service--92d4c398-6e4c-4a42-9e98-a5442ec9810e,products-service,Mobile Payment Systems,"Services that allow users to conduct financial transactions using mobile devices, facilitating payments and transfers through dedicated applications or platforms with swift and convenient processing. These solutions often encompass peer-to-peer transfers and retail payments, providing an enhanced user experience.","Mobile Payment Systems enable swift, convenient peer-to-peer and retail transactions through mobile devices, expanding financial access and speed of transfers. In an AML/CFT context, they require heightened monitoring and controls to mitigate the risk of rapid fund movement and potential misuse for illicit activities.",2025-05-13T07:47:20.079369+00:00,2025-05-13T07:47:20.079369+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0044"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0044""
  }
]",PS0044,https://framework.amltrix.com/services-products/PS0044
products-service--bcab3608-dd8c-4237-83f9-3224a545faa7,products-service,Paper-Based Transaction Services,"Financial services utilizing physical documents, such as checks and money orders, for fund transfers, typically requiring manual clearing processes.","Paper-Based Transaction Services rely on physical documents like checks and money orders for fund transfers, requiring manual clearing that can delay transaction transparency and oversight. Consequently, these slower, document-dependent processes introduce heightened vulnerabilities in AML/CFT efforts due to potential manipulation or misuse of paper records.",2025-05-13T07:47:20.079369+00:00,2025-05-13T07:47:20.079369+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0045"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0045""
  }
]",PS0045,https://framework.amltrix.com/services-products/PS0045
products-service--f7c4265f-187b-464e-a8ae-d03f7252235c,products-service,Digital Banking Services,"A suite of digital channels provided by financial institutions that allows customers to conduct financial transactions and manage their accounts via the internet and electronic devices, including online and mobile platforms. These services typically include account setup, viewing balances, fund transfers, bill payments, and statement access, offering convenience and accessibility.","Digital Banking Services provide online and mobile platforms for conducting and managing financial transactions, offering high convenience and accessibility. In AML/CFT threat modelling, these channels pose elevated risks for illicit financial activities due to remote transfers and limited in-person verification, necessitating robust safeguards.",2025-05-13T07:47:20.079369+00:00,2025-05-13T07:47:20.079369+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0096"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0096""
  }
]",PS0096,https://framework.amltrix.com/services-products/PS0096
products-service--b24284cc-fe2d-48bf-bb7d-f563a8020028,products-service,Online Auction Platforms,"Digital marketplaces where users can list items and conduct bidding processes in real time, enabling both international participation and transparent competitive auctions.","Online auction platforms are digital marketplaces facilitating real-time bidding and international participation, creating potential vulnerabilities for money laundering and other illicit financial activities through anonymity and trade mispricing. Proper monitoring, due diligence, and compliance controls are essential to mitigate these AML/CFT risks.",2025-05-13T07:47:20.079369+00:00,2025-05-13T07:47:20.079369+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""PS0097"",
    ""url"": ""https://framework.amltrix.com/services-products/PS0097""
  }
]",PS0097,https://framework.amltrix.com/services-products/PS0097
